工资ID,员工ID,本月工时,本月时薪,本月销售额度,本月销售提成比例,本月销售提成额度,本月项目补助,本月住房补助,本月交通补助,本月通讯补助,本月伙食补助,本月高温补助,本月取暖补助,本月其他补助,本月单位养老保险金额,本月个人养老保险金额,本月单位医疗保险金额,本月个人医疗保险金额,本月单位失业保险金额,本月个人失业保险金额,本月单位工伤保险金额,本月单位生育保险金额,本月单位公积金金额,本月个人住房公积金金额,本月工资日期,本月工资金额,本月总投入金额,创建日期,备注
3080,3834,145.0,80,123142.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2320.0,928.0,1044.0,232.0,232.0,116.0,116.0,1044.0,1392.0,1392.0,2025-08-08,15294.26,22718.260000000002,2025-08-02 04:22:20,
3081,3835,159.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4770.0,1908.0,2146.0,477.0,477.0,238.0,238.0,2146.0,2862.0,2862.0,2025-08-02,23850.0,39112.0,2025-08-11 06:45:56,
3082,3837,160.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3200.0,1280.0,1440.0,320.0,320.0,160.0,160.0,1440.0,1920.0,1920.0,2025-08-12,16000.0,26240.0,2025-08-12 06:24:49,
3083,3838,145.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4350.0,1740.0,1958.0,435.0,435.0,218.0,218.0,1958.0,2610.0,2610.0,2025-08-12,21750.0,35672.0,2025-08-14 16:19:28,很多产品不会通过.
3084,3840,151.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3020.0,1208.0,1359.0,302.0,302.0,151.0,151.0,1359.0,1812.0,1812.0,2025-08-11,15100.0,24764.0,2025-08-02 11:05:08,得到东西特别.
3085,3843,142.0,80,133077.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2272.0,909.0,1022.0,227.0,227.0,114.0,114.0,1022.0,1363.0,1363.0,2025-08-07,15352.31,22622.309999999998,2025-08-09 10:57:33,教育电子各种他们.
3086,3844,178.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3560.0,1424.0,1602.0,356.0,356.0,178.0,178.0,1602.0,2136.0,2136.0,2025-08-07,17800.0,29192.0,2025-08-10 03:07:42,
3087,3845,174.0,100,216888.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3480.0,1392.0,1566.0,348.0,348.0,174.0,174.0,1566.0,2088.0,2088.0,2025-08-06,23906.64,35042.64,2025-08-14 02:06:51,
3088,3846,195.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1950.0,780.0,878.0,195.0,195.0,98.0,98.0,878.0,1170.0,1170.0,2025-08-03,9750.0,15992.0,2025-08-10 17:38:59,
3089,3847,182.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3640.0,1456.0,1638.0,364.0,364.0,182.0,182.0,1638.0,2184.0,2184.0,2025-08-13,18200.0,29848.0,2025-08-03 07:31:11,
3090,3848,136.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1360.0,544.0,612.0,136.0,136.0,68.0,68.0,612.0,816.0,816.0,2025-08-02,6800.0,11152.0,2025-08-06 23:27:23,资源联系时候虽然一定.
3091,3849,192.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3840.0,1536.0,1728.0,384.0,384.0,192.0,192.0,1728.0,2304.0,2304.0,2025-08-07,19200.0,31488.0,2025-08-08 08:15:13,
3092,3850,149.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2384.0,954.0,1073.0,238.0,238.0,119.0,119.0,1073.0,1430.0,1430.0,2025-08-08,11920.0,19548.0,2025-08-14 01:34:13,
3093,3851,188.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1880.0,752.0,846.0,188.0,188.0,94.0,94.0,846.0,1128.0,1128.0,2025-08-13,9400.0,15416.0,2025-08-02 22:30:53,还有一个联系详细最后参加帮助可以.
3094,3852,172.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-06,34400.0,53600.0,2025-08-07 01:11:22,工作记者如何操作全国.
3095,3853,173.0,80,94705.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2768.0,1107.0,1246.0,277.0,277.0,138.0,138.0,1246.0,1661.0,1661.0,2025-08-10,16681.15,25539.15,2025-08-05 09:42:15,
3096,3855,144.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,2880.0,1152.0,1296.0,288.0,288.0,144.0,144.0,1296.0,1728.0,1728.0,2025-08-05,14400.0,23616.0,2025-08-10 21:01:51,
3097,3856,148.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5920.0,2368.0,2664.0,592.0,592.0,296.0,296.0,2664.0,3552.0,3552.0,2025-08-06,29600.0,48544.0,2025-08-02 16:03:17,要求游戏广告汽车希望用户.
3098,3857,180.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3600.0,1440.0,1620.0,360.0,360.0,180.0,180.0,1620.0,2160.0,2160.0,2025-08-11,18000.0,29520.0,2025-08-14 06:47:18,特别注意没有一切销售如果.
3099,3858,149.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1490.0,596.0,670.0,149.0,149.0,74.0,74.0,670.0,894.0,894.0,2025-08-03,7450.0,12216.0,2025-08-09 10:50:33,
3100,3859,143.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5720.0,2288.0,2574.0,572.0,572.0,286.0,286.0,2574.0,3432.0,3432.0,2025-08-12,28600.0,46904.0,2025-08-11 07:32:50,
3101,3860,150.0,100,21869.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3000.0,1200.0,1350.0,300.0,300.0,150.0,150.0,1350.0,1800.0,1800.0,2025-08-12,15656.07,25256.07,2025-08-12 23:30:20,等级情况美国方面或者.
3102,3861,159.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4770.0,1908.0,2146.0,477.0,477.0,238.0,238.0,2146.0,2862.0,2862.0,2025-08-09,23850.0,39112.0,2025-08-12 23:06:43,网上部分销售她的.
3103,3862,198.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,3168.0,1267.0,1426.0,317.0,317.0,158.0,158.0,1426.0,1901.0,1901.0,2025-08-06,15840.0,25978.0,2025-08-02 01:08:58,
3104,3863,149.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2384.0,954.0,1073.0,238.0,238.0,119.0,119.0,1073.0,1430.0,1430.0,2025-08-04,11920.0,19548.0,2025-08-05 15:51:22,
3105,3864,162.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1620.0,648.0,729.0,162.0,162.0,81.0,81.0,729.0,972.0,972.0,2025-08-12,8100.0,13284.0,2025-08-06 20:34:56,
3106,3865,156.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4680.0,1872.0,2106.0,468.0,468.0,234.0,234.0,2106.0,2808.0,2808.0,2025-08-06,23400.0,38376.0,2025-08-11 08:32:17,
3107,3866,147.0,200,180559.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5880.0,2352.0,2646.0,588.0,588.0,294.0,294.0,2646.0,3528.0,3528.0,2025-08-08,34816.77,53632.77,2025-08-10 16:10:58,如此解决人员电话说明方面.
3108,3868,140.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5600.0,2240.0,2520.0,560.0,560.0,280.0,280.0,2520.0,3360.0,3360.0,2025-08-07,28000.0,45920.0,2025-08-07 05:31:05,标准不是手机.
3109,3869,185.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3700.0,1480.0,1665.0,370.0,370.0,185.0,185.0,1665.0,2220.0,2220.0,2025-08-03,18500.0,30340.0,2025-08-05 12:52:37,怎么什么手机一点信息可以最大.
3110,3870,163.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3260.0,1304.0,1467.0,326.0,326.0,163.0,163.0,1467.0,1956.0,1956.0,2025-08-12,16300.0,26732.0,2025-08-08 22:06:15,
3111,3872,174.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3480.0,1392.0,1566.0,348.0,348.0,174.0,174.0,1566.0,2088.0,2088.0,2025-08-12,17400.0,28536.0,2025-08-05 04:19:08,
3112,3873,139.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4170.0,1668.0,1876.0,417.0,417.0,208.0,208.0,1876.0,2502.0,2502.0,2025-08-11,20850.0,34192.0,2025-08-02 20:29:11,这里参加系统密码可是之后密码.
3113,3874,192.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3840.0,1536.0,1728.0,384.0,384.0,192.0,192.0,1728.0,2304.0,2304.0,2025-08-05,19200.0,31488.0,2025-08-04 20:48:54,注册分析作者生产一种.
3114,3875,136.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4080.0,1632.0,1836.0,408.0,408.0,204.0,204.0,1836.0,2448.0,2448.0,2025-08-07,20400.0,33456.0,2025-08-07 00:37:08,
3115,3876,148.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5920.0,2368.0,2664.0,592.0,592.0,296.0,296.0,2664.0,3552.0,3552.0,2025-08-05,29600.0,48544.0,2025-08-05 16:21:25,这里价格因为要求.
3116,3877,179.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3580.0,1432.0,1611.0,358.0,358.0,179.0,179.0,1611.0,2148.0,2148.0,2025-08-05,17900.0,29356.0,2025-08-09 05:25:27,
3117,3878,154.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4620.0,1848.0,2079.0,462.0,462.0,231.0,231.0,2079.0,2772.0,2772.0,2025-08-10,23100.0,37884.0,2025-08-12 06:47:52,
3118,3879,153.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3060.0,1224.0,1377.0,306.0,306.0,153.0,153.0,1377.0,1836.0,1836.0,2025-08-07,15300.0,25092.0,2025-08-14 12:08:11,
3119,3881,189.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1890.0,756.0,850.0,189.0,189.0,94.0,94.0,850.0,1134.0,1134.0,2025-08-04,9450.0,15496.0,2025-08-11 15:40:01,网站详细单位中心.
3120,3882,186.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1860.0,744.0,837.0,186.0,186.0,93.0,93.0,837.0,1116.0,1116.0,2025-08-09,9300.0,15252.0,2025-08-03 13:56:53,
3121,3883,180.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1800.0,720.0,810.0,180.0,180.0,90.0,90.0,810.0,1080.0,1080.0,2025-08-09,9000.0,14760.0,2025-08-03 12:46:16,知道来源问题基本日本.
3122,3884,175.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-10,35000.0,54200.0,2025-08-03 03:46:53,
3123,3885,195.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1950.0,780.0,878.0,195.0,195.0,98.0,98.0,878.0,1170.0,1170.0,2025-08-04,9750.0,15992.0,2025-08-09 23:41:41,
3124,3886,152.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3040.0,1216.0,1368.0,304.0,304.0,152.0,152.0,1368.0,1824.0,1824.0,2025-08-08,15200.0,24928.0,2025-08-11 19:51:06,
3125,3887,191.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5730.0,2292.0,2578.0,573.0,573.0,286.0,286.0,2578.0,3438.0,3438.0,2025-08-07,28650.0,46984.0,2025-08-03 22:16:41,公司但是国内价格.
3126,3888,200.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-13,40000.0,59200.0,2025-08-04 16:00:53,开始电脑都是最后首页环境.
3127,3890,153.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4590.0,1836.0,2066.0,459.0,459.0,230.0,230.0,2066.0,2754.0,2754.0,2025-08-08,22950.0,37640.0,2025-08-07 12:52:27,
3128,3891,140.0,150,209695.0,0.03,0.03,500,1500,500,500,1000,500,500,0,4200.0,1680.0,1890.0,420.0,420.0,210.0,210.0,1890.0,2520.0,2520.0,2025-08-06,27290.85,40730.85,2025-08-10 02:33:10,
3129,3895,147.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2352.0,941.0,1058.0,235.0,235.0,118.0,118.0,1058.0,1411.0,1411.0,2025-08-03,11760.0,19286.0,2025-08-01 10:34:07,搜索企业一些一样.
3130,3896,163.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3260.0,1304.0,1467.0,326.0,326.0,163.0,163.0,1467.0,1956.0,1956.0,2025-08-07,16300.0,26732.0,2025-08-02 15:39:38,
3131,3897,182.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1820.0,728.0,819.0,182.0,182.0,91.0,91.0,819.0,1092.0,1092.0,2025-08-06,9100.0,14924.0,2025-08-07 19:10:19,
3132,3898,167.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1670.0,668.0,752.0,167.0,167.0,84.0,84.0,752.0,1002.0,1002.0,2025-08-02,8350.0,13696.0,2025-08-11 02:48:25,
3133,3900,163.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-04,32600.0,51800.0,2025-08-13 16:17:52,
3134,3901,175.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5250.0,2100.0,2362.0,525.0,525.0,262.0,262.0,2362.0,3150.0,3150.0,2025-08-11,26250.0,43048.0,2025-08-12 05:02:43,
3135,3902,160.0,100,83050.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3200.0,1280.0,1440.0,320.0,320.0,160.0,160.0,1440.0,1920.0,1920.0,2025-08-10,18491.5,28731.5,2025-08-12 19:17:31,
3136,3903,195.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,3120.0,1248.0,1404.0,312.0,312.0,156.0,156.0,1404.0,1872.0,1872.0,2025-08-01,15600.0,25584.0,2025-08-13 18:36:00,
3137,3904,149.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4470.0,1788.0,2012.0,447.0,447.0,224.0,224.0,2012.0,2682.0,2682.0,2025-08-03,22350.0,36656.0,2025-08-03 17:18:10,
3138,3905,145.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1450.0,580.0,652.0,145.0,145.0,72.0,72.0,652.0,870.0,870.0,2025-08-01,7250.0,11888.0,2025-08-03 17:09:13,
3139,3906,154.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2464.0,986.0,1109.0,246.0,246.0,123.0,123.0,1109.0,1478.0,1478.0,2025-08-03,12320.0,20204.0,2025-08-05 10:11:40,
3140,3907,162.0,100,162703.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3240.0,1296.0,1458.0,324.0,324.0,162.0,162.0,1458.0,1944.0,1944.0,2025-08-09,21081.09,31449.09,2025-08-10 21:05:39,女人介绍日期成为汽车报告.
3141,3911,179.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5370.0,2148.0,2416.0,537.0,537.0,268.0,268.0,2416.0,3222.0,3222.0,2025-08-02,26850.0,44032.0,2025-08-04 04:54:54,活动的人国际不是是否.
3142,3912,142.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2272.0,909.0,1022.0,227.0,227.0,114.0,114.0,1022.0,1363.0,1363.0,2025-08-01,11360.0,18630.0,2025-08-02 16:30:37,
3143,3915,176.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2816.0,1126.0,1267.0,282.0,282.0,141.0,141.0,1267.0,1690.0,1690.0,2025-08-12,14080.0,23092.0,2025-08-05 12:52:43,
3144,3916,180.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5400.0,2160.0,2430.0,540.0,540.0,270.0,270.0,2430.0,3240.0,3240.0,2025-08-13,27000.0,44280.0,2025-08-07 21:35:35,
3145,3917,190.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1900.0,760.0,855.0,190.0,190.0,95.0,95.0,855.0,1140.0,1140.0,2025-08-11,9500.0,15580.0,2025-08-11 10:52:43,原因的话出来时候继续.
3146,3918,181.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1810.0,724.0,814.0,181.0,181.0,90.0,90.0,814.0,1086.0,1086.0,2025-08-04,9050.0,14840.0,2025-08-08 10:00:18,
3147,3919,167.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1670.0,668.0,752.0,167.0,167.0,84.0,84.0,752.0,1002.0,1002.0,2025-08-12,8350.0,13696.0,2025-08-01 14:05:55,
3148,3920,186.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3720.0,1488.0,1674.0,372.0,372.0,186.0,186.0,1674.0,2232.0,2232.0,2025-08-01,18600.0,30504.0,2025-08-03 22:57:03,
3149,3921,139.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1390.0,556.0,626.0,139.0,139.0,70.0,70.0,626.0,834.0,834.0,2025-08-07,6950.0,11400.0,2025-08-10 17:06:56,
3150,3922,194.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5820.0,2328.0,2619.0,582.0,582.0,291.0,291.0,2619.0,3492.0,3492.0,2025-08-01,29100.0,47724.0,2025-08-05 18:55:36,
3151,3923,180.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5400.0,2160.0,2430.0,540.0,540.0,270.0,270.0,2430.0,3240.0,3240.0,2025-08-03,27000.0,44280.0,2025-08-09 12:57:23,全部包括大小帖子在线程序个人.
3152,3924,191.0,100,250781.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3820.0,1528.0,1719.0,382.0,382.0,191.0,191.0,1719.0,2292.0,2292.0,2025-08-01,26623.43,38847.43,2025-08-08 10:31:58,出来使用解决有限目前完成为什比较.
3153,3926,194.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5820.0,2328.0,2619.0,582.0,582.0,291.0,291.0,2619.0,3492.0,3492.0,2025-08-05,29100.0,47724.0,2025-08-13 21:13:43,
3154,3927,165.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-10,33000.0,52200.0,2025-08-03 06:36:50,
3155,3928,192.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-01,38400.0,57600.0,2025-08-10 22:20:02,
3156,3930,162.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2592.0,1037.0,1166.0,259.0,259.0,130.0,130.0,1166.0,1555.0,1555.0,2025-08-04,12960.0,21254.0,2025-08-09 06:23:23,
3157,3931,192.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5760.0,2304.0,2592.0,576.0,576.0,288.0,288.0,2592.0,3456.0,3456.0,2025-08-10,28800.0,47232.0,2025-08-08 08:13:08,支持开发分析因为关于社会汽车.
3158,3932,181.0,150,151484.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5430.0,2172.0,2444.0,543.0,543.0,272.0,272.0,2444.0,3258.0,3258.0,2025-08-06,31694.52,49072.520000000004,2025-08-08 11:04:07,看到下载图片支持大学.
3159,3933,146.0,50,230698.0,0.03,0.03,500,1500,500,500,1000,500,500,0,1460.0,584.0,657.0,146.0,146.0,73.0,73.0,657.0,876.0,876.0,2025-08-13,14220.939999999999,18892.94,2025-08-02 01:09:57,
3160,3934,198.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3960.0,1584.0,1782.0,396.0,396.0,198.0,198.0,1782.0,2376.0,2376.0,2025-08-09,19800.0,32472.0,2025-08-05 06:28:59,
3161,3936,197.0,100,194572.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3940.0,1576.0,1773.0,394.0,394.0,197.0,197.0,1773.0,2364.0,2364.0,2025-08-05,25537.16,38145.16,2025-08-11 19:58:53,
3162,3937,164.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4920.0,1968.0,2214.0,492.0,492.0,246.0,246.0,2214.0,2952.0,2952.0,2025-08-06,24600.0,40344.0,2025-08-08 12:55:51,
3163,3938,174.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1740.0,696.0,783.0,174.0,174.0,87.0,87.0,783.0,1044.0,1044.0,2025-08-13,8700.0,14268.0,2025-08-09 16:09:15,其中浏览原因大小.
3164,3939,157.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4710.0,1884.0,2120.0,471.0,471.0,236.0,236.0,2120.0,2826.0,2826.0,2025-08-12,23550.0,38624.0,2025-08-06 15:11:40,情况都是其实.
3165,3940,143.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2288.0,915.0,1030.0,229.0,229.0,114.0,114.0,1030.0,1373.0,1373.0,2025-08-02,11440.0,18762.0,2025-08-14 17:09:51,
3166,3941,148.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1480.0,592.0,666.0,148.0,148.0,74.0,74.0,666.0,888.0,888.0,2025-08-11,7400.0,12136.0,2025-08-11 07:26:13,
3167,3942,168.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1680.0,672.0,756.0,168.0,168.0,84.0,84.0,756.0,1008.0,1008.0,2025-08-13,8400.0,13776.0,2025-08-08 07:12:25,
3168,3944,142.0,80,79882.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2272.0,909.0,1022.0,227.0,227.0,114.0,114.0,1022.0,1363.0,1363.0,2025-08-08,13756.46,21026.46,2025-08-14 11:05:42,完成工程今年社区可以.
3169,3945,163.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4890.0,1956.0,2200.0,489.0,489.0,244.0,244.0,2200.0,2934.0,2934.0,2025-08-07,24450.0,40096.0,2025-08-09 01:40:02,
3170,3948,177.0,100,96257.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3540.0,1416.0,1593.0,354.0,354.0,177.0,177.0,1593.0,2124.0,2124.0,2025-08-11,20587.71,31915.71,2025-08-03 21:48:51,政府制作以后类别来源.
3171,3949,197.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1970.0,788.0,886.0,197.0,197.0,98.0,98.0,886.0,1182.0,1182.0,2025-08-12,9850.0,16152.0,2025-08-09 02:27:58,只要分析说明还是具有.
3172,3950,142.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2272.0,909.0,1022.0,227.0,227.0,114.0,114.0,1022.0,1363.0,1363.0,2025-08-02,11360.0,18630.0,2025-08-03 13:37:12,
3173,3951,161.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1610.0,644.0,724.0,161.0,161.0,80.0,80.0,724.0,966.0,966.0,2025-08-01,8050.0,13200.0,2025-08-11 18:52:34,
3174,3952,193.0,150,166268.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5790.0,2316.0,2606.0,579.0,579.0,290.0,290.0,2606.0,3474.0,3474.0,2025-08-03,33938.04,52468.04,2025-08-07 00:23:58,
3175,3953,185.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1850.0,740.0,832.0,185.0,185.0,92.0,92.0,832.0,1110.0,1110.0,2025-08-08,9250.0,15168.0,2025-08-02 22:49:33,
3176,3954,142.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5680.0,2272.0,2556.0,568.0,568.0,284.0,284.0,2556.0,3408.0,3408.0,2025-08-02,28400.0,46576.0,2025-08-03 16:16:00,
3177,3955,198.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-06,39600.0,58800.0,2025-08-08 17:11:59,
3178,3956,155.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1550.0,620.0,698.0,155.0,155.0,78.0,78.0,698.0,930.0,930.0,2025-08-03,7750.0,12712.0,2025-08-01 10:10:00,必须或者正在一下.
3179,3958,183.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-02,36600.0,55800.0,2025-08-08 03:20:19,
3180,3960,176.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5280.0,2112.0,2376.0,528.0,528.0,264.0,264.0,2376.0,3168.0,3168.0,2025-08-02,26400.0,43296.0,2025-08-08 15:16:15,
3181,3961,172.0,200,41477.0,0.03,0.03,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-12,35644.31,54844.31,2025-08-09 13:45:03,
3182,3964,142.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2272.0,909.0,1022.0,227.0,227.0,114.0,114.0,1022.0,1363.0,1363.0,2025-08-05,11360.0,18630.0,2025-08-11 22:23:59,
3183,3965,144.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5760.0,2304.0,2592.0,576.0,576.0,288.0,288.0,2592.0,3456.0,3456.0,2025-08-10,28800.0,47232.0,2025-08-09 18:00:12,
3184,3968,149.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,2980.0,1192.0,1341.0,298.0,298.0,149.0,149.0,1341.0,1788.0,1788.0,2025-08-03,14900.0,24436.0,2025-08-11 19:30:47,
3185,3972,141.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,2820.0,1128.0,1269.0,282.0,282.0,141.0,141.0,1269.0,1692.0,1692.0,2025-08-02,14100.0,23124.0,2025-08-09 08:50:36,
3186,3973,141.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,2820.0,1128.0,1269.0,282.0,282.0,141.0,141.0,1269.0,1692.0,1692.0,2025-08-02,14100.0,23124.0,2025-08-02 16:09:54,
3187,3974,152.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-08,30400.0,49600.0,2025-08-07 18:20:47,
3188,3976,150.0,100,172033.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3000.0,1200.0,1350.0,300.0,300.0,150.0,150.0,1350.0,1800.0,1800.0,2025-08-05,20160.989999999998,29760.989999999998,2025-08-09 21:23:04,
3189,3977,148.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1480.0,592.0,666.0,148.0,148.0,74.0,74.0,666.0,888.0,888.0,2025-08-05,7400.0,12136.0,2025-08-02 08:47:59,有关状态一般只有文化.
3190,3978,196.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3920.0,1568.0,1764.0,392.0,392.0,196.0,196.0,1764.0,2352.0,2352.0,2025-08-08,19600.0,32144.0,2025-08-03 17:19:29,
3191,3980,183.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3660.0,1464.0,1647.0,366.0,366.0,183.0,183.0,1647.0,2196.0,2196.0,2025-08-03,18300.0,30012.0,2025-08-08 05:10:41,
3192,3981,163.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-06,32600.0,51800.0,2025-08-01 21:10:06,
3193,3982,143.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,2860.0,1144.0,1287.0,286.0,286.0,143.0,143.0,1287.0,1716.0,1716.0,2025-08-07,14300.0,23452.0,2025-08-11 23:33:02,
3194,3983,174.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5220.0,2088.0,2349.0,522.0,522.0,261.0,261.0,2349.0,3132.0,3132.0,2025-08-11,26100.0,42804.0,2025-08-07 03:49:41,
